node_u,node_v,weight,directed_edge_count
268179753,496817075,20,1
268833180,77385607,10,1
269073533,48833910,16,1
27096595,385634291,340,1
27096595,396856161,27,1
27096595,6838921,11,1
27146054,41986369,25,1
27146054,422821402,21,1
274135349,385634291,19,1
2744972,30449481,47,1
27522241,385634291,33,1
27522241,41986369,13,1
27522271,385634291,89,1
27522271,41349039,64,1
27522271,41986369,11,1
27522271,454981666,14,1
27522271,6838921,10,1
27522282,422821402,10,1
27522282,94593596,40,1
27522295,30449481,103,1
27522295,41986369,10,1
27576132,344711168,652,1
27576132,385634291,299,1
27576132,396856161,11,1
27576132,6838921,24,1
275993885,351806852,11,1
276293034,553234221,22,1
27729907,385634291,127,1
27729907,396856161,20,1
27729907,454981666,51,1
27729907,507829396,11,1
27729907,6838921,18,1
27729926,334274271,26,1
27729926,3786237,34,1
27729926,77385607,250,1
27889694,388946490,161,1
27890669,357707809,59,1
27890669,453068084,10,1
27890669,510375115,21,1
280276446,388946490,54,1
28233924,6838921,10,1
283187,77385607,20,1
283325,346976717,12,1
283325,396867188,27,1
283325,77385607,11,1
28352089,385634291,53,1
28366058,41349039,605,1
283874375,388946490,11,1
28478401,581145740,12,1
28478420,581145740,12,1
284949442,9342529,11,1
285320805,60246359,11,1
285867319,442441933,15,1
287010125,6838921,13,1
28710753,31315021,20,1
287743349,357707809,21,1
287743349,3786237,196,1
287743349,385634291,48,1
287743349,77385607,11,1
288485773,357707809,17,1
288485773,385634291,27,1
288485773,77385607,13,1
288487894,357707809,19,1
288487894,385634291,25,1
288487894,77385607,11,1
289034413,385634291,58,1
28992330,334274271,76,1
28992330,3786237,154,1
290227969,346976717,1851,1
290227969,95614931,1575,1
29102367,396867188,14,1
29102367,77385607,110,1
291038744,77385607,15,1
291675222,381967785,20,1
292834673,60246359,10,1
29287955,496817075,14,1
2928948,334274271,186,1
2931111,30449481,27,1
295544240,357707809,20,1
295620416,60377070,153,1
295810364,351806852,36,1
295909370,5349565,132,1
296977951,357707809,19,1
297347284,911980,50,1
298565987,357707809,28,1
299220196,442441933,24,1
299276319,911980,132,1
